order_id,customer_id,order_date,amount,product_id,product_category
ORD04061,CUST0267,2025-01-26,372.09,PROD8450,Home
ORD04062,CUST0334,2021-01-05,259.46,PROD6357,Fashion
ORD04063,CUST0141,2023-06-27,277.22,PROD5550,Fashion
ORD04064,CUST0059,2021-04-23,97.73,PROD9505,Home
ORD04065,CUST0101,2022-08-06,493.49,PROD6095,Home
ORD04066,CUST0144,2022-09-29,184.46,PROD1639,Toys
ORD04067,CUST0154,2024-03-05,404.47,PROD3297,Home
ORD04068,CUST0339,2022-11-26,441.51,PROD5853,Electronics
ORD04069,CUST0067,2021-02-15,447.4,PROD2592,Books
ORD04070,CUST0125,2025-05-26,200.59,PROD2488,Home
ORD04071,CUST0207,2025-03-16,430.98,PROD9103,Fashion
ORD04072,CUST0347,2020-11-10,466.34,PROD8969,Home
ORD04073,CUST0451,2023-03-01,252.43,PROD2729,Fashion
ORD04074,CUST0147,2020-10-27,373.34,PROD2571,Beauty
ORD04075,CUST0488,2024-01-27,67.83,PROD7333,Beauty
ORD04076,CUST0119,2024-08-08,143.38,PROD5504,Toys
ORD04077,CUST0065,2024-11-04,256.4,PROD6631,Toys
ORD04078,CUST0483,2020-12-27,131.61,PROD8360,Toys
ORD04079,CUST0097,2022-11-17,285.02,PROD4287,Toys
ORD04080,CUST0285,2021-10-01,258.95,PROD9175,Toys
ORD04081,CUST0205,2021-02-11,167.42,PROD7774,Electronics
ORD04082,CUST0293,2023-03-28,390.44,PROD9075,Fashion
ORD04083,CUST0357,2022-02-08,26.34,PROD3162,Electronics
ORD04084,CUST0409,2021-01-03,277.35,PROD8110,Home
ORD04085,CUST0497,2021-02-16,245.02,PROD2470,Books
ORD04086,CUST0310,2023-11-26,472.67,PROD8978,Electronics
ORD04087,CUST0361,2025-03-28,460.94,PROD2327,Fashion
ORD04088,CUST0022,2022-09-17,388.64,PROD9935,Fashion
ORD04089,CUST0043,2024-02-23,449.55,PROD7190,Fashion
ORD04090,CUST0425,2023-04-22,158.46,PROD5432,Fashion
ORD04091,CUST0361,2023-02-18,117.27,PROD2629,Books
ORD04092,CUST0456,2021-06-19,49.83,PROD6729,Home
ORD04093,CUST0228,2021-05-10,401.66,PROD6025,Fashion
ORD04094,CUST0028,2024-02-09,157.31,PROD8955,Home
ORD04095,CUST0047,2024-06-07,25.94,PROD5518,Toys
ORD04096,CUST0229,2021-07-01,259.66,PROD8689,Fashion
ORD04097,CUST0255,2023-06-01,357.68,PROD7821,Electronics
ORD04098,CUST0127,2022-12-06,136.71,PROD3907,Books
ORD04099,CUST0253,2024-03-21,231.32,PROD8923,Home
ORD04100,CUST0495,2021-06-17,473.23,PROD7617,Electronics
ORD04101,CUST0331,2021-09-22,49.35,PROD1085,Books
ORD04102,CUST0228,2024-09-14,390.72,PROD7709,Beauty
ORD04103,CUST0202,2023-01-27,196.51,PROD2663,Beauty
ORD04104,CUST0344,2024-03-19,468.93,PROD8282,Books
ORD04105,CUST0106,2025-06-19,58.4,PROD8388,Home
ORD04106,CUST0267,2022-11-17,82.84,PROD6575,Fashion
ORD04107,CUST0087,2023-12-18,172.45,PROD8313,Beauty
ORD04108,CUST0030,2024-12-01,451.65,PROD3607,Beauty
ORD04109,CUST0299,2022-07-16,384.43,PROD5873,Home
ORD04110,CUST0022,2021-10-21,338.31,PROD4453,Fashion
ORD04111,CUST0458,2020-11-26,462.65,PROD3837,Books
ORD04112,CUST0453,2021-07-24,38.4,PROD6096,Toys
ORD04113,CUST0449,2025-04-24,43.39,PROD4526,Books
ORD04114,CUST0112,2022-02-17,84.39,PROD9249,Books
ORD04115,CUST0287,2023-09-03,214.84,PROD5237,Books
ORD04116,CUST0288,2024-09-18,239.79,PROD5732,Toys
ORD04117,CUST0258,2025-03-13,48.32,PROD5774,Electronics
ORD04118,CUST0337,2023-08-13,493.33,PROD9248,Electronics
ORD04119,CUST0450,2025-07-17,330.25,PROD4834,Fashion
ORD04120,CUST0461,2023-12-27,423.13,PROD8029,Fashion
ORD04121,CUST0109,2024-02-09,37.85,PROD3233,Beauty
ORD04122,CUST0024,2023-12-31,314.91,PROD3482,Books
ORD04123,CUST0007,2023-09-03,471.37,PROD3923,Books
ORD04124,CUST0170,2025-06-12,460.63,PROD2359,Beauty
ORD04125,CUST0155,2022-04-12,415.58,PROD2891,Fashion
ORD04126,CUST0453,2024-03-09,100.84,PROD4077,Home
ORD04127,CUST0151,2020-12-26,483.79,PROD2252,Home
ORD04128,CUST0258,2024-07-03,261.26,PROD4742,Electronics
ORD04129,CUST0141,2021-11-27,261.28,PROD4631,Toys
ORD04130,CUST0347,2025-08-14,317.59,PROD9047,Home
ORD04131,CUST0003,2024-06-24,257.53,PROD1030,Books
ORD04132,CUST0072,2023-08-19,337.96,PROD1464,Beauty
ORD04133,CUST0130,2023-05-10,383.3,PROD4720,Books
ORD04134,CUST0396,2023-08-11,238.55,PROD7733,Electronics
ORD04135,CUST0376,2025-09-21,211.6,PROD4202,Electronics
ORD04136,CUST0483,2024-02-15,299.02,PROD9431,Electronics
ORD04137,CUST0360,2023-12-21,499.42,PROD9947,Fashion
ORD04138,CUST0494,2023-07-22,344.1,PROD3058,Fashion
ORD04139,CUST0464,2022-02-08,279.45,PROD1570,Electronics
ORD04140,CUST0485,2025-08-22,164.92,PROD5760,Toys
ORD04141,CUST0122,2022-04-20,120.0,PROD6030,Home
ORD04142,CUST0257,2025-03-19,100.74,PROD4888,Books
ORD04143,CUST0336,2022-06-27,13.78,PROD1650,Electronics
ORD04144,CUST0282,2024-08-23,75.97,PROD5893,Electronics
ORD04145,CUST0361,2021-10-23,405.77,PROD3572,Books
ORD04146,CUST0211,2021-09-06,439.16,PROD2618,Electronics
ORD04147,CUST0292,2024-07-08,188.73,PROD4152,Fashion
ORD04148,CUST0251,2022-07-03,80.83,PROD3312,Home
ORD04149,CUST0374,2025-01-06,125.7,PROD4350,Electronics
ORD04150,CUST0372,2025-06-16,464.97,PROD7803,Beauty
ORD04151,CUST0411,2024-03-12,339.32,PROD6927,Fashion
ORD04152,CUST0359,2021-06-12,245.56,PROD5158,Toys
ORD04153,CUST0432,2021-11-20,288.15,PROD6258,Books
ORD04154,CUST0458,2023-11-28,95.63,PROD8926,Toys
ORD04155,CUST0465,2021-09-01,345.47,PROD4068,Beauty
ORD04156,CUST0303,2022-05-29,102.44,PROD9857,Beauty
ORD04157,CUST0354,2022-03-08,77.12,PROD9841,Electronics
ORD04158,CUST0046,2024-05-03,244.59,PROD3868,Electronics
ORD04159,CUST0274,2022-07-07,250.79,PROD9848,Fashion
ORD04160,CUST0216,2023-10-20,189.82,PROD5665,Home
ORD04161,CUST0416,2024-06-11,72.53,PROD7759,Beauty
ORD04162,CUST0131,2023-07-02,42.93,PROD8409,Electronics
ORD04163,CUST0065,2024-09-08,478.3,PROD6187,Home
ORD04164,CUST0074,2024-02-01,388.53,PROD1722,Books
ORD04165,CUST0198,2023-10-16,19.74,PROD4378,Electronics
ORD04166,CUST0040,2023-01-10,471.75,PROD8552,Fashion
ORD04167,CUST0223,2021-12-01,73.68,PROD7668,Toys
ORD04168,CUST0398,2020-11-26,201.89,PROD7868,Electronics
ORD04169,CUST0425,2020-10-27,373.82,PROD9920,Home
ORD04170,CUST0223,2021-05-18,72.15,PROD9711,Electronics
ORD04171,CUST0103,2023-07-25,280.83,PROD4991,Fashion
ORD04172,CUST0449,2021-08-22,423.28,PROD1605,Fashion
ORD04173,CUST0361,2025-04-29,105.85,PROD3816,Fashion
ORD04174,CUST0112,2021-05-21,83.12,PROD4989,Beauty
ORD04175,CUST0298,2023-11-20,447.12,PROD6825,Toys
ORD04176,CUST0351,2021-05-14,386.83,PROD6846,Books
ORD04177,CUST0027,2022-07-13,181.04,PROD4778,Home
ORD04178,CUST0352,2022-04-16,229.45,PROD4753,Books
ORD04179,CUST0293,2023-07-02,224.61,PROD7500,Toys
ORD04180,CUST0331,2021-11-15,325.98,PROD7928,Fashion
ORD04181,CUST0436,2020-12-13,428.57,PROD8089,Fashion
ORD04182,CUST0392,2023-03-25,282.52,PROD2137,Electronics
ORD04183,CUST0055,2023-01-17,315.07,PROD3331,Books
ORD04184,CUST0274,2021-02-12,274.45,PROD7947,Fashion
ORD04185,CUST0348,2024-11-03,408.7,PROD4720,Electronics
ORD04186,CUST0415,2025-01-15,388.36,PROD6178,Electronics
ORD04187,CUST0179,2021-12-15,425.93,PROD7194,Beauty
ORD04188,CUST0059,2022-05-31,95.96,PROD3720,Beauty
ORD04189,CUST0339,2021-04-20,180.98,PROD2786,Toys
ORD04190,CUST0308,2024-09-01,445.9,PROD5144,Toys
ORD04191,CUST0327,2023-12-17,24.26,PROD7047,Beauty
ORD04192,CUST0070,2023-01-27,485.13,PROD7146,Home
ORD04193,CUST0202,2025-02-02,358.14,PROD2921,Home
ORD04194,CUST0326,2023-07-30,483.55,PROD7121,Toys
ORD04195,CUST0116,2022-10-19,24.07,PROD7653,Fashion
ORD04196,CUST0483,2021-02-19,50.55,PROD1193,Fashion
ORD04197,CUST0051,2022-07-26,346.91,PROD1099,Books
ORD04198,CUST0111,2023-09-17,392.66,PROD8238,Books
ORD04199,CUST0115,2024-08-04,394.96,PROD5938,Electronics
ORD04200,CUST0441,2025-03-08,283.06,PROD7558,Electronics
ORD04201,CUST0087,2020-10-13,234.08,PROD8272,Electronics
ORD04202,CUST0053,2025-06-22,198.25,PROD4913,Toys
ORD04203,CUST0377,2021-08-27,188.33,PROD3510,Beauty
ORD04204,CUST0367,2022-01-20,217.17,PROD4702,Beauty
ORD04205,CUST0495,2025-01-23,498.66,PROD7227,Home
ORD04206,CUST0077,2021-04-08,346.63,PROD7288,Home
ORD04207,CUST0243,2023-02-28,382.16,PROD1825,Beauty
ORD04208,CUST0369,2023-09-07,330.45,PROD3645,Home
ORD04209,CUST0382,2025-08-02,83.12,PROD2445,Beauty
ORD04210,CUST0091,2025-01-27,417.77,PROD4560,Fashion
ORD04211,CUST0092,2021-08-07,265.34,PROD7629,Fashion
ORD04212,CUST0387,2024-08-25,267.45,PROD6448,Fashion
ORD04213,CUST0028,2022-03-05,162.4,PROD9507,Electronics
ORD04214,CUST0489,2023-07-22,207.59,PROD4554,Electronics
ORD04215,CUST0369,2024-07-31,387.79,PROD6756,Electronics
ORD04216,CUST0369,2024-03-13,89.9,PROD9747,Electronics
ORD04217,CUST0265,2022-01-02,232.78,PROD4062,Books
ORD04218,CUST0219,2024-08-29,25.44,PROD1972,Electronics
ORD04219,CUST0273,2024-01-14,160.18,PROD4898,Beauty
ORD04220,CUST0048,2022-10-02,196.87,PROD5240,Home
ORD04221,CUST0335,2021-10-03,300.07,PROD6332,Fashion
ORD04222,CUST0112,2022-03-08,208.76,PROD2224,Books
ORD04223,CUST0376,2021-09-06,118.91,PROD5125,Fashion
ORD04224,CUST0265,2023-05-26,35.25,PROD7331,Books
ORD04225,CUST0377,2023-04-24,469.43,PROD6617,Books
ORD04226,CUST0468,2021-09-23,288.99,PROD1423,Toys
ORD04227,CUST0310,2021-08-25,416.08,PROD7916,Books
ORD04228,CUST0491,2024-12-13,355.49,PROD3307,Books
ORD04229,CUST0276,2021-03-02,450.04,PROD8197,Books
ORD04230,CUST0105,2023-04-01,320.71,PROD7856,Home
ORD04231,CUST0485,2022-06-08,96.23,PROD9578,Fashion
ORD04232,CUST0245,2023-05-09,421.69,PROD7983,Toys
ORD04233,CUST0275,2022-07-18,481.36,PROD3067,Books
ORD04234,CUST0031,2024-04-10,130.82,PROD3888,Home
ORD04235,CUST0360,2021-01-19,410.52,PROD7860,Home
ORD04236,CUST0458,2023-06-18,468.02,PROD2267,Electronics
ORD04237,CUST0463,2024-12-25,367.77,PROD2777,Electronics
ORD04238,CUST0461,2023-10-30,424.53,PROD8842,Beauty
ORD04239,CUST0077,2024-08-26,47.02,PROD6330,Beauty
ORD04240,CUST0019,2022-02-18,230.3,PROD5598,Home
ORD04241,CUST0321,2021-01-12,422.44,PROD7842,Toys
ORD04242,CUST0129,2022-01-10,188.95,PROD7777,Home
ORD04243,CUST0310,2025-06-10,437.5,PROD3166,Home
ORD04244,CUST0315,2025-01-25,354.23,PROD6287,Books
ORD04245,CUST0380,2023-05-29,302.81,PROD5942,Fashion
ORD04246,CUST0123,2023-02-14,430.08,PROD6237,Electronics
ORD04247,CUST0330,2021-12-31,71.89,PROD9014,Books
ORD04248,CUST0244,2025-07-26,75.62,PROD2602,Fashion
ORD04249,CUST0394,2021-12-18,202.32,PROD6971,Home
ORD04250,CUST0038,2024-11-24,189.08,PROD9789,Beauty
ORD04251,CUST0492,2025-08-10,204.02,PROD4494,Home
ORD04252,CUST0240,2025-02-28,346.63,PROD5061,Fashion
ORD04253,CUST0086,2021-03-09,246.22,PROD9780,Home
ORD04254,CUST0479,2025-08-02,48.62,PROD9495,Beauty
ORD04255,CUST0089,2023-02-01,414.48,PROD2404,Toys
ORD04256,CUST0134,2024-05-10,492.0,PROD6651,Beauty
ORD04257,CUST0034,2023-01-08,348.61,PROD7400,Fashion
ORD04258,CUST0426,2024-12-08,297.97,PROD8104,Toys
ORD04259,CUST0378,2024-06-24,173.11,PROD5688,Toys
ORD04260,CUST0446,2022-03-30,243.74,PROD8578,Fashion
ORD04261,CUST0401,2023-08-16,173.34,PROD9881,Fashion
ORD04262,CUST0426,2023-05-13,232.06,PROD1729,Fashion
ORD04263,CUST0214,2020-11-12,186.37,PROD7448,Toys
ORD04264,CUST0078,2021-11-19,320.57,PROD1090,Fashion
ORD04265,CUST0486,2022-10-08,116.61,PROD6514,Home
ORD04266,CUST0354,2020-10-23,157.6,PROD2760,Home
ORD04267,CUST0363,2021-10-07,444.34,PROD4767,Books
ORD04268,CUST0317,2025-06-11,32.93,PROD8253,Books
ORD04269,CUST0228,2021-04-06,127.46,PROD5642,Beauty
ORD04270,CUST0118,2023-05-13,369.93,PROD8254,Electronics
ORD04271,CUST0019,2021-11-22,42.07,PROD6434,Toys
ORD04272,CUST0041,2023-06-09,307.45,PROD1066,Beauty
ORD04273,CUST0058,2022-10-18,108.25,PROD3224,Fashion
ORD04274,CUST0345,2024-09-29,339.21,PROD2694,Beauty
ORD04275,CUST0004,2023-02-22,115.38,PROD6971,Beauty
ORD04276,CUST0259,2023-08-17,296.49,PROD1419,Fashion
ORD04277,CUST0412,2022-01-27,278.49,PROD9404,Toys
ORD04278,CUST0214,2020-12-31,274.11,PROD4948,Books
ORD04279,CUST0140,2022-12-28,367.75,PROD2871,Electronics
ORD04280,CUST0196,2025-01-21,67.97,PROD7466,Books
ORD04281,CUST0057,2024-09-30,10.23,PROD3074,Home
ORD04282,CUST0215,2022-10-25,329.74,PROD3273,Beauty
ORD04283,CUST0156,2022-07-07,462.45,PROD5175,Fashion
ORD04284,CUST0477,2021-09-23,320.12,PROD5380,Home
ORD04285,CUST0016,2021-06-11,425.39,PROD3338,Books
ORD04286,CUST0252,2024-04-19,33.05,PROD7209,Home
ORD04287,CUST0338,2024-03-31,108.15,PROD7581,Beauty
ORD04288,CUST0360,2024-04-30,386.89,PROD8043,Beauty
ORD04289,CUST0241,2025-03-29,424.0,PROD2381,Beauty
ORD04290,CUST0450,2023-09-14,34.08,PROD7955,Fashion
ORD04291,CUST0367,2025-05-20,341.82,PROD3632,Fashion
ORD04292,CUST0021,2023-05-04,417.5,PROD5814,Electronics
ORD04293,CUST0264,2023-01-19,129.85,PROD1652,Home
ORD04294,CUST0177,2022-02-14,263.53,PROD1636,Toys
ORD04295,CUST0477,2021-09-03,236.03,PROD1693,Home
ORD04296,CUST0468,2021-03-10,112.34,PROD8106,Fashion
ORD04297,CUST0162,2023-09-02,75.53,PROD7852,Home
ORD04298,CUST0003,2020-11-29,326.85,PROD9780,Electronics
ORD04299,CUST0445,2021-03-29,188.39,PROD6388,Beauty
ORD04300,CUST0349,2022-09-18,339.21,PROD9027,Home
ORD04301,CUST0065,2022-10-04,165.4,PROD6583,Electronics
ORD04302,CUST0483,2023-01-13,353.92,PROD2979,Toys
ORD04303,CUST0345,2024-11-22,89.26,PROD6359,Fashion
ORD04304,CUST0373,2023-01-11,135.57,PROD8089,Beauty
ORD04305,CUST0465,2024-10-09,452.61,PROD3856,Fashion
ORD04306,CUST0181,2022-06-17,23.79,PROD3625,Home
ORD04307,CUST0206,2022-12-12,310.72,PROD4660,Fashion
ORD04308,CUST0246,2025-07-24,351.31,PROD2830,Beauty
ORD04309,CUST0334,2022-06-12,402.24,PROD8220,Electronics
ORD04310,CUST0393,2025-08-17,16.37,PROD1779,Toys
ORD04311,CUST0187,2025-06-13,445.46,PROD5690,Beauty
ORD04312,CUST0321,2021-04-21,431.93,PROD7389,Books
ORD04313,CUST0173,2022-04-15,176.12,PROD7747,Home
ORD04314,CUST0196,2023-08-13,438.62,PROD3514,Fashion
ORD04315,CUST0407,2023-12-19,107.23,PROD7847,Electronics
ORD04316,CUST0116,2020-10-22,346.91,PROD6638,Beauty
ORD04317,CUST0192,2021-05-11,475.25,PROD6726,Books
ORD04318,CUST0305,2021-06-19,371.58,PROD1789,Fashion
ORD04319,CUST0050,2023-05-20,31.28,PROD8449,Home
ORD04320,CUST0037,2021-01-26,466.94,PROD3832,Toys
ORD04321,CUST0139,2022-11-16,345.43,PROD5830,Beauty
ORD04322,CUST0199,2020-11-14,458.39,PROD8512,Beauty
ORD04323,CUST0397,2023-02-04,336.06,PROD1485,Books
ORD04324,CUST0129,2024-11-23,202.48,PROD9129,Toys
ORD04325,CUST0250,2025-09-28,223.45,PROD4868,Electronics
ORD04326,CUST0085,2021-11-20,304.17,PROD7935,Beauty
ORD04327,CUST0227,2024-08-22,188.19,PROD3184,Home
ORD04328,CUST0412,2024-06-08,408.47,PROD8514,Electronics
ORD04329,CUST0048,2021-01-10,497.43,PROD5093,Toys
ORD04330,CUST0087,2021-04-02,356.49,PROD7992,Toys
ORD04331,CUST0076,2025-08-17,424.71,PROD1644,Electronics
ORD04332,CUST0230,2024-03-28,171.35,PROD2848,Electronics
ORD04333,CUST0353,2024-01-20,257.48,PROD5784,Toys
ORD04334,CUST0311,2023-11-06,264.49,PROD9599,Fashion
ORD04335,CUST0140,2022-05-25,293.09,PROD4325,Electronics
ORD04336,CUST0082,2024-07-25,104.44,PROD2383,Toys
ORD04337,CUST0464,2022-03-05,70.1,PROD7080,Beauty
ORD04338,CUST0464,2022-05-20,56.73,PROD9120,Home
ORD04339,CUST0136,2023-05-30,97.22,PROD5349,Home
ORD04340,CUST0430,2024-10-08,272.9,PROD9621,Toys
ORD04341,CUST0348,2025-06-02,171.6,PROD4965,Beauty
ORD04342,CUST0344,2023-09-01,196.59,PROD5405,Toys
ORD04343,CUST0205,2025-08-31,439.82,PROD3679,Beauty
ORD04344,CUST0195,2022-03-30,90.44,PROD1406,Fashion
ORD04345,CUST0254,2020-12-02,438.39,PROD9428,Books
ORD04346,CUST0278,2025-09-08,434.62,PROD1620,Toys
ORD04347,CUST0094,2021-05-30,312.12,PROD8967,Electronics
ORD04348,CUST0458,2023-03-15,262.35,PROD8579,Toys
ORD04349,CUST0246,2024-04-26,446.83,PROD7085,Books
ORD04350,CUST0077,2020-11-02,166.04,PROD6977,Books
ORD04351,CUST0302,2023-12-20,142.1,PROD2335,Electronics
ORD04352,CUST0257,2023-11-27,130.07,PROD7879,Electronics
ORD04353,CUST0319,2021-02-13,417.13,PROD4281,Electronics
ORD04354,CUST0316,2022-07-18,365.95,PROD3516,Electronics
ORD04355,CUST0005,2022-04-18,62.86,PROD5816,Electronics
ORD04356,CUST0426,2024-02-12,439.91,PROD1446,Toys
ORD04357,CUST0173,2020-11-15,383.26,PROD8903,Toys
ORD04358,CUST0023,2024-07-23,264.92,PROD9457,Home
ORD04359,CUST0244,2023-10-16,247.8,PROD7452,Beauty
ORD04360,CUST0405,2025-06-03,34.11,PROD8578,Electronics
ORD04361,CUST0323,2021-03-01,361.55,PROD6689,Home
ORD04362,CUST0477,2023-06-29,280.21,PROD2907,Home
ORD04363,CUST0165,2021-07-19,376.35,PROD3204,Beauty
ORD04364,CUST0281,2021-03-15,271.0,PROD4756,Electronics
ORD04365,CUST0446,2023-01-22,234.39,PROD2503,Home
ORD04366,CUST0364,2023-03-10,188.7,PROD4179,Home
ORD04367,CUST0436,2024-09-11,466.46,PROD1893,Toys
ORD04368,CUST0006,2023-01-29,83.7,PROD7387,Beauty
ORD04369,CUST0198,2021-12-25,356.09,PROD6211,Books
ORD04370,CUST0190,2020-12-08,355.43,PROD1904,Fashion
ORD04371,CUST0063,2021-10-21,107.18,PROD9281,Beauty
ORD04372,CUST0314,2021-05-22,195.94,PROD9727,Toys
ORD04373,CUST0469,2022-06-22,108.06,PROD7119,Electronics
ORD04374,CUST0065,2020-12-18,134.63,PROD5503,Books
ORD04375,CUST0055,2020-10-03,296.35,PROD8248,Books
ORD04376,CUST0295,2021-11-08,56.04,PROD9708,Fashion
ORD04377,CUST0412,2022-12-26,71.32,PROD6409,Books
ORD04378,CUST0264,2021-06-26,128.52,PROD1348,Home
ORD04379,CUST0060,2021-06-08,134.34,PROD5948,Books
ORD04380,CUST0479,2022-11-12,192.99,PROD9661,Beauty
ORD04381,CUST0478,2023-09-13,361.62,PROD4655,Fashion
ORD04382,CUST0071,2023-09-09,306.81,PROD3604,Books
ORD04383,CUST0018,2023-02-27,488.68,PROD3049,Fashion
ORD04384,CUST0267,2023-05-02,52.58,PROD3653,Electronics
ORD04385,CUST0100,2024-01-17,189.5,PROD3184,Books
ORD04386,CUST0067,2024-07-18,257.08,PROD2642,Fashion
ORD04387,CUST0240,2024-09-10,348.14,PROD9046,Books
ORD04388,CUST0006,2022-07-15,134.58,PROD8980,Books
ORD04389,CUST0062,2024-02-07,216.06,PROD2269,Electronics
ORD04390,CUST0154,2020-11-10,108.37,PROD8260,Electronics
ORD04391,CUST0452,2023-08-30,72.8,PROD7216,Beauty
ORD04392,CUST0291,2021-01-19,293.63,PROD3185,Electronics
ORD04393,CUST0408,2025-09-10,430.42,PROD9639,Home
ORD04394,CUST0114,2023-09-06,171.39,PROD1087,Electronics
ORD04395,CUST0453,2022-03-10,20.41,PROD3960,Fashion
ORD04396,CUST0275,2022-06-20,303.5,PROD7826,Books
ORD04397,CUST0244,2022-06-25,458.32,PROD6133,Books
ORD04398,CUST0135,2021-06-03,257.76,PROD8038,Electronics
ORD04399,CUST0319,2021-03-08,109.44,PROD2754,Home
ORD04400,CUST0122,2021-03-15,196.85,PROD6635,Beauty
ORD04401,CUST0017,2024-11-09,305.69,PROD4056,Fashion
ORD04402,CUST0303,2022-09-18,431.62,PROD8716,Books
ORD04403,CUST0138,2023-04-11,200.41,PROD6136,Books
ORD04404,CUST0014,2023-08-09,415.58,PROD6995,Fashion
ORD04405,CUST0343,2021-03-20,462.73,PROD7188,Books
ORD04406,CUST0335,2020-12-10,447.24,PROD6713,Home
ORD04407,CUST0105,2024-04-03,317.45,PROD2347,Electronics
ORD04408,CUST0381,2024-07-01,401.91,PROD4752,Fashion
ORD04409,CUST0484,2023-02-22,305.39,PROD4707,Beauty
ORD04410,CUST0216,2024-05-12,248.88,PROD7399,Books
ORD04411,CUST0272,2025-03-30,212.78,PROD4993,Books
ORD04412,CUST0060,2022-07-15,481.09,PROD2390,Toys
ORD04413,CUST0236,2022-06-08,131.4,PROD1338,Home
ORD04414,CUST0122,2024-03-27,146.15,PROD9930,Home
ORD04415,CUST0355,2022-12-16,454.51,PROD4731,Electronics
ORD04416,CUST0257,2023-07-05,137.61,PROD8736,Home
ORD04417,CUST0338,2024-10-24,321.14,PROD6303,Home
ORD04418,CUST0123,2023-09-01,403.9,PROD6434,Toys
ORD04419,CUST0233,2025-07-13,74.41,PROD8725,Toys
ORD04420,CUST0344,2024-07-10,213.01,PROD7963,Electronics
ORD04421,CUST0361,2024-02-22,279.88,PROD8000,Toys
ORD04422,CUST0407,2020-10-13,431.6,PROD1548,Fashion
ORD04423,CUST0313,2021-07-03,429.56,PROD5835,Books
ORD04424,CUST0126,2022-12-17,152.01,PROD2876,Electronics
ORD04425,CUST0194,2024-11-27,137.57,PROD8403,Beauty
ORD04426,CUST0071,2023-01-13,267.58,PROD2379,Fashion
ORD04427,CUST0315,2023-10-21,128.03,PROD3918,Home
ORD04428,CUST0474,2023-02-20,66.97,PROD7512,Books
ORD04429,CUST0090,2021-05-01,228.43,PROD8254,Toys
ORD04430,CUST0067,2022-12-29,162.73,PROD3006,Toys
ORD04431,CUST0073,2025-01-08,22.84,PROD8519,Toys
ORD04432,CUST0395,2022-03-19,406.99,PROD5855,Books
ORD04433,CUST0358,2022-07-30,159.87,PROD8295,Toys
ORD04434,CUST0242,2024-12-16,481.51,PROD5868,Toys
ORD04435,CUST0381,2021-12-03,254.22,PROD8127,Electronics
ORD04436,CUST0106,2024-09-29,72.15,PROD6634,Beauty
ORD04437,CUST0032,2025-01-24,373.69,PROD1713,Home
ORD04438,CUST0021,2022-03-22,238.3,PROD2640,Books
ORD04439,CUST0430,2023-05-18,399.47,PROD4381,Fashion
ORD04440,CUST0353,2025-04-30,480.59,PROD9071,Beauty
ORD04441,CUST0050,2021-05-02,269.93,PROD5510,Home
ORD04442,CUST0312,2023-02-22,234.17,PROD7883,Home
ORD04443,CUST0107,2024-04-26,24.53,PROD6314,Beauty
ORD04444,CUST0025,2023-01-21,450.4,PROD2161,Home
ORD04445,CUST0254,2023-04-16,192.96,PROD6789,Beauty
ORD04446,CUST0205,2024-03-11,124.35,PROD8491,Home
ORD04447,CUST0334,2021-10-16,24.18,PROD6226,Beauty
ORD04448,CUST0484,2022-10-21,225.73,PROD1558,Fashion
ORD04449,CUST0068,2024-10-13,136.51,PROD2495,Beauty
ORD04450,CUST0282,2022-02-17,352.46,PROD5372,Electronics
ORD04451,CUST0424,2021-01-05,324.9,PROD5225,Beauty
ORD04452,CUST0289,2022-02-04,214.99,PROD5458,Electronics
ORD04453,CUST0091,2024-02-12,159.72,PROD9192,Home
ORD04454,CUST0316,2025-04-20,479.45,PROD7221,Electronics
ORD04455,CUST0115,2024-06-19,415.7,PROD2367,Fashion
ORD04456,CUST0268,2024-11-23,222.14,PROD1430,Beauty
ORD04457,CUST0026,2023-05-09,234.62,PROD1184,Books
ORD04458,CUST0245,2024-08-08,390.09,PROD9027,Fashion
ORD04459,CUST0440,2025-01-26,218.55,PROD4519,Beauty
ORD04460,CUST0067,2025-06-13,371.04,PROD9581,Beauty
ORD04461,CUST0047,2021-05-10,153.74,PROD7552,Electronics
ORD04462,CUST0453,2024-04-26,476.26,PROD8563,Toys
ORD04463,CUST0350,2025-09-30,238.01,PROD9856,Fashion
ORD04464,CUST0028,2023-09-20,481.78,PROD7510,Home
ORD04465,CUST0164,2022-12-05,55.66,PROD4683,Toys
ORD04466,CUST0082,2024-04-28,460.29,PROD4709,Fashion
ORD04467,CUST0087,2023-09-03,282.11,PROD2037,Books
ORD04468,CUST0164,2024-01-28,457.96,PROD8063,Home
ORD04469,CUST0283,2022-06-25,166.33,PROD1527,Beauty
ORD04470,CUST0158,2024-03-17,69.73,PROD2353,Books
ORD04471,CUST0442,2024-01-07,370.71,PROD1918,Books
ORD04472,CUST0063,2024-04-28,56.84,PROD3182,Books
ORD04473,CUST0025,2024-07-16,127.99,PROD6923,Books
ORD04474,CUST0253,2024-09-13,133.01,PROD8397,Toys
ORD04475,CUST0187,2022-11-23,107.69,PROD8945,Fashion
ORD04476,CUST0462,2024-03-30,456.69,PROD4234,Toys
ORD04477,CUST0179,2021-10-31,26.5,PROD3738,Fashion
ORD04478,CUST0319,2021-01-18,161.52,PROD3575,Electronics
ORD04479,CUST0180,2024-06-12,243.6,PROD9986,Beauty
ORD04480,CUST0283,2024-05-20,414.92,PROD8348,Beauty
ORD04481,CUST0295,2023-10-14,149.85,PROD3694,Books
